Time,WeekD,YearD,TMP,WS,WD,RH,PP,PM2.5(t-1),PM2.5(t)
0.43478260869565216,1.0,0.16113744075829384,0.4311926605504587,0.2081335123729139,0.41754385964912283,0.5681818181818182,0.0,0.2289156626506024,24
0.4782608695652174,1.0,0.16113744075829384,0.512350035285815,0.23000191828122007,0.3894736842105263,0.4772727272727273,0.0,0.27710843373493976,10
0.5217391304347826,1.0,0.16113744075829384,0.6105118123466746,0.11912526376366778,0.5543859649122806,0.3409090909090909,0.0,0.10843373493975904,7
0.5652173913043478,1.0,0.16113744075829384,0.6801424874819371,0.10454632649146366,0.45263157894736844,0.20454545454545456,0.0,0.07228915662650602,4
0.6086956521739131,1.0,0.16113744075829384,0.7158987801189636,0.205639746786879,0.5017543859649123,0.14772727272727273,0.0,0.03614457831325301,2
0.782608695652174,1.0,0.16113744075829384,0.7245690089726786,0.10243621714943413,0.6877192982456141,0.17045454545454544,0.0,0.012048192771084338,7
0.8260869565217391,1.0,0.16113744075829384,0.7031958866821252,0.14406291962401688,0.8842105263157894,0.18181818181818182,0.0,0.07228915662650602,6
0.8695652173913043,1.0,0.16113744075829384,0.6617938636287259,0.12276999808171878,0.8245614035087719,0.19318181818181818,0.0,0.060240963855421686,3
0.9130434782608695,1.0,0.16113744075829384,0.6258359377625432,0.03683099942451564,0.7824561403508772,0.20454545454545456,0.0,0.024096385542168676,15
0.9565217391304348,1.0,0.16113744075829384,0.5997916456632052,0.0360636869365049,0.7649122807017544,0.23863636363636365,0.0,0.1686746987951807,18
1.0,0.0,0.16587677725118483,0.5583560170716133,0.10569729522347976,0.7228070175438597,0.2840909090909091,0.0,0.20481927710843373,12
0.0,0.0,0.16587677725118483,0.5273717108579493,0.15000959140610015,0.4807017543859649,0.3181818181818182,0.0,0.13253012048192772,8
0.043478260869565216,0.0,0.16587677725118483,0.510367308532446,0.18051026280452717,0.20701754385964913,0.32954545454545453,0.0,0.08433734939759036,10
0.08695652173913043,0.0,0.16587677725118483,0.480828040461068,0.3406867446767697,0.49122807017543857,0.36363636363636365,0.0,0.10843373493975904,10
0.13043478260869565,0.0,0.16587677725118483,0.42477400275565413,0.5219643199693076,0.26666666666666666,0.48863636363636365,0.0,0.10843373493975904,6
0.17391304347826086,0.0,0.16587677725118483,0.41996841079409886,0.33704201035871867,0.43508771929824563,0.5113636363636364,0.0,0.060240963855421686,2
0.21739130434782608,0.0,0.16587677725118483,0.4137513862284505,0.18799155956263192,0.35789473684210527,0.5,0.0,0.012048192771084338,2
0.2608695652173913,0.0,0.16587677725118483,0.39352085223644856,0.14137732591597932,0.09824561403508772,0.5227272727272727,0.0,0.012048192771084338,2
0.30434782608695654,0.0,0.16587677725118483,0.3504385522734147,0.18588145022060237,0.7614035087719299,0.6136363636363636,0.0,0.012048192771084338,4
0.34782608695652173,0.0,0.16587677725118483,0.31898376852505295,0.15768271628620759,0.7929824561403509,0.6590909090909091,0.0,0.03614457831325301,7
0.391304347826087,0.0,0.16587677725118483,0.38478341230634805,0.21772491847304817,0.1824561403508772,0.5454545454545454,0.0,0.07228915662650602,5
0.43478260869565216,0.0,0.16587677725118483,0.43616628020297743,0.2896604642240553,0.6,0.5,0.0,0.04819277108433735,8
0.4782608695652174,0.0,0.16587677725118483,0.5247168733407266,0.28639938615000965,0.312280701754386,0.3977272727272727,0.0,0.08433734939759036,13
0.5217391304347826,0.0,0.16587677725118483,0.6318177235608428,0.11298676385958183,0.4842105263157895,0.2840909090909091,0.0,0.14457831325301204,11
0.5652173913043478,0.0,0.16587677725118483,0.6738582518399032,0.1294839823518128,0.7298245614035088,0.23863636363636365,0.0,0.12048192771084337,10
0.6086956521739131,0.0,0.16587677725118483,0.7139496589037873,0.15307884135814315,0.7263157894736842,0.19318181818181818,0.0,0.10843373493975904,9
0.6521739130434783,0.0,0.16587677725118483,0.74080048391975,0.20698254364089777,0.7228070175438597,0.18181818181818182,0.0,0.0963855421686747,7
